-9.72904373036     -16.9540444551
-8.18043707632     -21.1205840263
-8.44587485879     -18.3943236088
-8.17366601609     -17.445064111
-9.95437440144     -24.3692417919
-8.73273307649     -11.8257546867
-8.38727259584     -13.0559343199
-6.60453618458     -6.5405703717
-6.97978835047     -16.8550485911
-7.9934295833     -21.2903686193
-6.91467888725     -15.088758119
-7.63036064917     -18.3607646438
-5.80609281112     -10.191265182
-7.32276668252     -18.7434899622
-7.05690167856     -14.3783157801
-6.11777979469     -16.1518880861
-6.20476014522     -13.0278525441
-5.62739529604     -14.2496765728
-5.45290213103     -13.1799768497
-6.7151990842     -13.8270175292
-6.9351144433     -12.9297018541
-5.8329262835     -8.38099476174
-5.48084866409     -6.71067138486
-7.05897978835     -16.8324278857
-6.02685210485     -13.5982459037
-4.45106558438     -11.9724217482
-4.52811076283     -7.73169225003
-4.03644340501     -6.89575659322
-2.82465232709     -2.14749240973
-3.29877521748     -3.72491190866
-1.54616749817     2.36852812593
-3.82048143267     -7.97832271349
-3.37968883433     -3.64917348055
-2.0463151606     -1.83957240197
-2.36473394159     -0.725420194346
-4.80891434766     -9.02739167385
-3.28001027442     -2.54692800397
-1.88330570983     -2.00938484378
-2.97567894167     -7.16759774593
0.0121229347702     -2.77973540288
-2.08704782552     -1.7382458975
-1.10092420448     7.21634191048
-1.48483174313     -0.277205622535
-1.51423916567     -6.74330298244
-2.35529522519     -4.10645776086
-2.46822459582     -0.284827602164
-0.165306481499     4.47469911494
-0.0926591036955     8.0487868486
0.025115101765     7.08280138604
-0.580810425653     4.28694437446
1.30787073064     0.0353958991907
0.18200450899     4.58846976122
0.565215279884     8.09862831946
0.495902090672     8.42562048287
0.274841125032     5.44491448858
1.19910643051     7.38687662791
1.20763223383     5.21691995047
1.83240477624     3.59510793502
0.027274407993     -2.73455563927
3.47414234452     12.7379829687
3.86724989675     7.22601476783
2.40421037098     8.06491851444
1.31519481026     3.67180816794
2.94611238384     7.32750571167
2.68858962241     7.85344163865
4.94240668217     14.4021359417
4.32022348856     20.7220472362
4.03609172368     16.7929425463
3.77195343747     13.2943013182
1.66325558405     5.9265206551
5.0769313165     14.8761881665
4.25859012991     11.4361341992
4.96832860392     13.4945215659
4.93126378615     9.66458173542
4.47979627334     13.6812305721
5.09509775898     13.364387797
5.25977487378     18.7076172937
4.51122329801     9.40541072473
4.62172740987     10.8151982002
6.93065778782     21.9062328165
4.60776662737     14.89638248
6.97447666098     19.5121801242
5.30618273846     12.7505760787
6.13956805163     19.7805409463
5.25081284479     13.9211706546
6.02148910135     17.4515577526
4.89009506032     13.0950803804
7.30789440269     19.5505381696
7.73379538169     18.3587068628
6.58254137553     21.0072805077
7.84043679129     19.213825723
8.90237078202     25.7799958911
8.47049672182     26.0767301637
7.46425358888     19.9152623603
8.85540892767     25.6404915902
8.47603618878     21.066342385
10.3196741195     26.5313375905
8.07464253657     22.844226862
7.86671619413     22.5000001616
10.0312759975     23.7561387253
